,Unnamed: 0,date,day,movieNm,profit,profitPerc,profitAcc,audiCnt,audiAcc,scrnCnt,showCnt,rainfall,temperature
246,6,2012-07-25,wed,바람과 함께 사라지다,37152000,0.007,47694000,4644,6150,10,13,NaN,27.9
247,7,2012-07-25,wed,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,22841500,0.004,29135500,3673,4722,155,287,NaN,27.9
248,8,2012-07-25,wed,어메이징 스파이더맨,16334000,0.003,41029364523,2402,4834465,55,107,NaN,27.9
249,9,2012-07-25,wed,미드나잇 인 파리,16429500,0.003,2089129198,2325,283545,38,57,NaN,27.9
250,0,2012-07-26,thur,도둑들,2855775000,0.564,6000762500,410169,862614,949,4553,NaN,28.1
251,1,2012-07-26,thur,다크 나이트 라이즈,1219820000,0.241,24740497000,167306,3365300,796,3273,NaN,28.1
252,2,2012-07-26,thur,아이스 에이지 4: 대륙 이설,481204500,0.095,831502500,65692,111634,431,1354,NaN,28.1
253,3,2012-07-26,thur,무서운 이야기,164119000,0.032,347816000,23026,49180,249,1029,NaN,28.1
254,4,2012-07-26,thur,연가시,118658000,0.023,30943555164,17569,4338498,278,798,NaN,28.1
255,5,2012-07-26,thur,명탐정 코난: 11번째 스트라이커,65052500,0.013,1658102000,10538,257673,167,318,NaN,28.1
256,6,2012-07-26,thur,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,52459000,0.01,81594500,8431,13153,166,320,NaN,28.1
257,7,2012-07-26,thur,미드나잇 인 파리,16785000,0.003,2105914198,2386,285931,39,63,NaN,28.1
258,8,2012-07-26,thur,어메이징 스파이더맨,13756500,0.003,41043121023,1933,4836398,48,91,NaN,28.1
259,9,2012-07-26,thur,새미의 어드벤쳐 2,18564000,0.004,40345000,1428,3220,4,7,NaN,28.1
260,0,2012-07-27,fri,도둑들,3605669500,0.576,9606432000,493558,1356172,964,4849,NaN,27.9
261,1,2012-07-27,fri,다크 나이트 라이즈,1570569500,0.251,26311066500,205663,3570963,807,3423,NaN,27.9
262,2,2012-07-27,fri,아이스 에이지 4: 대륙 이설,525473204,0.084,1356975704,71730,183364,457,1415,NaN,27.9
263,3,2012-07-27,fri,무서운 이야기,190600262,0.03,538416262,25459,74639,260,1001,NaN,27.9
264,4,2012-07-27,fri,연가시,131417000,0.021,31074972164,18652,4357150,261,786,NaN,27.9
265,5,2012-07-27,fri,명탐정 코난: 11번째 스트라이커,70001000,0.011,1728103000,11137,268810,183,350,NaN,27.9
266,6,2012-07-27,fri,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,51002000,0.008,132596500,8024,21177,160,310,NaN,27.9
267,7,2012-07-27,fri,미드나잇 인 파리,21591500,0.003,2127505698,2752,288683,38,63,NaN,27.9
268,8,2012-07-27,fri,어메이징 스파이더맨,18576123,0.003,41061697146,2516,4838914,45,94,NaN,27.9
269,9,2012-07-27,fri,케빈에 대하여,9389000,0.002,23961500,1149,3006,15,30,NaN,27.9
270,0,2012-07-28,sat,도둑들,5586991000,0.542,15193423000,759590,2115762,1072,5369,NaN,28.5
271,1,2012-07-28,sat,다크 나이트 라이즈,2676124000,0.26,28987190500,353729,3924692,796,3377,NaN,28.5
272,2,2012-07-28,sat,아이스 에이지 4: 대륙 이설,1134969500,0.11,2491945204,142929,326293,501,1684,NaN,28.5
273,3,2012-07-28,sat,무서운 이야기,259295304,0.025,797711566,34215,108854,274,885,NaN,28.5
274,4,2012-07-28,sat,명탐정 코난: 11번째 스트라이커,190732500,0.019,1918835500,30048,298858,207,422,NaN,28.5
275,5,2012-07-28,sat,연가시,204880500,0.02,31279852664,28845,4385995,240,662,NaN,28.5
276,6,2012-07-28,sat,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,119323500,0.012,251920000,18242,39419,179,352,NaN,28.5
277,7,2012-07-28,sat,어메이징 스파이더맨,26531589,0.003,41088228735,3545,4842459,43,84,NaN,28.5
278,8,2012-07-28,sat,미드나잇 인 파리,22066000,0.002,2149571698,2836,291519,31,53,NaN,28.5
279,9,2012-07-28,sat,서태지 8집: 398의 기록,20827500,0.002,27176500,2571,3284,1,10,NaN,28.5
280,0,2012-07-29,sun,도둑들,5543976000,0.549,20737399000,750994,2866756,1071,5279,0.0,29.2
281,1,2012-07-29,sun,다크 나이트 라이즈,2493054000,0.247,31480244500,331591,4256283,791,3255,0.0,29.2
282,2,2012-07-29,sun,아이스 에이지 4: 대륙 이설,1159765500,0.115,3651710704,144457,470750,496,1657,0.0,29.2
283,3,2012-07-29,sun,무서운 이야기,248804000,0.025,1046515566,32214,141068,272,856,0.0,29.2
284,4,2012-07-29,sun,명탐정 코난: 11번째 스트라이커,199440000,0.02,2118275500,31018,329876,211,422,0.0,29.2
285,5,2012-07-29,sun,연가시,201409000,0.02,31481261664,28401,4414396,240,637,0.0,29.2
286,6,2012-07-29,sun,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,124446500,0.012,376366500,18918,58337,180,349,0.0,29.2
287,7,2012-07-29,sun,어메이징 스파이더맨,26498500,0.003,41114727235,3511,4845970,44,82,0.0,29.2
288,8,2012-07-29,sun,미드나잇 인 파리,20607000,0.002,2170178698,2551,294070,29,50,0.0,29.2
289,9,2012-07-29,sun,서태지 8집: 398의 기록,16578000,0.002,43754500,2042,5326,1,10,0.0,29.2
290,0,2012-07-30,mon,도둑들,3456004000,0.561,24193403000,492035,3358791,1001,5023,18.0,28.4
291,1,2012-07-30,mon,다크 나이트 라이즈,1224347000,0.199,32704591500,168313,4424596,765,3079,18.0,28.4
292,2,2012-07-30,mon,아이스 에이지 4: 대륙 이설,790118000,0.128,4441828704,105053,575803,456,1461,18.0,28.4
293,3,2012-07-30,mon,무서운 이야기,170547500,0.028,1217063066,23854,164922,252,897,18.0,28.4
294,4,2012-07-30,mon,명탐정 코난: 11번째 스트라이커,121223500,0.02,2239499000,19310,349186,201,385,18.0,28.4
295,5,2012-07-30,mon,연가시,129239500,0.021,31610501164,19084,4433480,263,763,18.0,28.4
296,6,2012-07-30,mon,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,99410000,0.016,475776500,15676,74013,182,354,18.0,28.4
297,7,2012-07-30,mon,나는 왕이로소이다,45526000,0.007,58086000,7103,9615,33,37,18.0,28.4
298,8,2012-07-30,mon,바람과 함께 사라지다,17668000,0.003,82823000,2628,11263,12,12,18.0,28.4
299,9,2012-07-30,mon,미드나잇 인 파리,18781500,0.003,2188960198,2591,296661,35,65,18.0,28.4
300,0,2012-07-31,tue,도둑들,3478524500,0.551,27671927500,499297,3858088,1013,5007,0.1,29.0
301,1,2012-07-31,tue,다크 나이트 라이즈,1194653000,0.189,33899244500,166316,4590912,755,3029,0.1,29.0
302,2,2012-07-31,tue,아이스 에이지 4: 대륙 이설,873175000,0.138,5315003704,117903,693706,486,1541,0.1,29.0
303,3,2012-07-31,tue,무서운 이야기,181531500,0.029,1398594566,25600,190522,250,910,0.1,29.0
304,4,2012-07-31,tue,명탐정 코난: 11번째 스트라이커,142438500,0.023,2381937500,22671,371857,206,402,0.1,29.0
305,5,2012-07-31,tue,연가시,144240000,0.023,31754741164,21585,4455065,258,756,0.1,29.0
306,6,2012-07-31,tue,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,114767000,0.018,590543500,18203,92216,184,355,0.1,29.0
307,7,2012-07-31,tue,나는 왕이로소이다,80072000,0.013,138158000,11595,21210,52,52,0.1,29.0
308,8,2012-07-31,tue,미드나잇 인 파리,20194400,0.003,2209154598,2824,299485,38,69,0.1,29.0
309,9,2012-07-31,tue,어메이징 스파이더맨,15640500,0.002,41145482735,2319,4850484,42,81,0.1,29.0
310,0,2012-08-01,wed,도둑들,3553332500,0.537,31225260000,506630,4364718,1025,5041,NaN,30.8
311,1,2012-08-01,wed,다크 나이트 라이즈,1145301500,0.173,35044546000,158091,4749003,654,2477,NaN,30.8
312,2,2012-08-01,wed,아이스 에이지 4: 대륙 이설,745306500,0.113,6060310204,101854,795560,410,1271,NaN,30.8
313,3,2012-08-01,wed,새미의 어드벤쳐 2,546963000,0.083,597612000,68406,72914,350,1180,NaN,30.8
314,4,2012-08-01,wed,명탐정 코난: 11번째 스트라이커,107066500,0.016,2489004000,17043,388900,153,284,NaN,30.8
315,5,2012-08-01,wed,무서운 이야기,106971000,0.016,1505565566,14847,205369,169,456,NaN,30.8
316,6,2012-08-01,wed,연가시,86530500,0.013,31841271664,12611,4467676,137,391,NaN,30.8
317,7,2012-08-01,wed,피라냐 3DD,101707000,0.015,108423000,11698,12230,269,958,NaN,30.8
318,8,2012-08-01,wed,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,71217500,0.011,661761000,11018,103234,111,196,NaN,30.8
319,9,2012-08-01,wed,나는 왕이로소이다,26004000,0.004,164162000,4149,25359,20,20,NaN,30.8
320,0,2012-08-02,thur,도둑들,3588891500,0.51,34814151500,509864,4874582,992,4987,NaN,30.8
321,1,2012-08-02,thur,다크 나이트 라이즈,1155617000,0.164,36200163000,158787,4907790,595,2220,NaN,30.8
322,2,2012-08-02,thur,새미의 어드벤쳐 2,918726500,0.131,1516338500,117813,190727,384,1257,NaN,30.8
323,3,2012-08-02,thur,아이스 에이지 4: 대륙 이설,716476000,0.102,6776786204,97280,892840,407,1204,NaN,30.8
324,4,2012-08-02,thur,락 오브 에이지,110810500,0.016,135124500,15897,18917,235,912,NaN,30.8
325,5,2012-08-02,thur,명탐정 코난: 11번째 스트라이커,97854500,0.014,2586858500,15540,404440,131,239,NaN,30.8
326,6,2012-08-02,thur,무서운 이야기,101760000,0.014,1607325566,14053,219422,143,352,NaN,30.8
327,7,2012-08-02,thur,피라냐 3DD,100627500,0.014,209050500,11748,23978,269,918,NaN,30.8
328,8,2012-08-02,thur,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,65102500,0.009,726863500,10052,113286,104,168,NaN,30.8
329,9,2012-08-02,thur,연가시,57487500,0.008,31898759164,8412,4476088,92,242,NaN,30.8
330,0,2012-08-03,fri,도둑들,4129366000,0.533,38943517500,557151,5431733,1020,5154,NaN,31.3
331,1,2012-08-03,fri,다크 나이트 라이즈,1326984000,0.171,37527147000,174790,5082580,603,2256,NaN,31.3
332,2,2012-08-03,fri,새미의 어드벤쳐 2,893171000,0.115,2409509500,114885,305612,442,1411,NaN,31.3
333,3,2012-08-03,fri,아이스 에이지 4: 대륙 이설,701279500,0.091,7478065704,93091,985931,418,1240,NaN,31.3
334,4,2012-08-03,fri,락 오브 에이지,124266762,0.016,259391262,16796,35713,243,863,NaN,31.3
335,5,2012-08-03,fri,무서운 이야기,118503500,0.015,1725829066,15567,234989,150,374,NaN,31.3
336,6,2012-08-03,fri,명탐정 코난: 11번째 스트라이커,97123000,0.013,2683981500,15087,419527,135,243,NaN,31.3
337,7,2012-08-03,fri,피라냐 3DD,100644500,0.013,309695000,11389,35367,266,868,NaN,31.3
338,8,2012-08-03,fri,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,60745500,0.008,787609000,9242,122528,109,170,NaN,31.3
339,9,2012-08-03,fri,연가시,60785500,0.008,31959544664,8543,4484631,88,220,NaN,31.3
340,0,2012-08-04,sat,도둑들,5740985500,0.55,44684503000,770715,6202448,1091,5475,NaN,31.7
341,1,2012-08-04,sat,다크 나이트 라이즈,1823549000,0.175,39350696000,239613,5322193,630,2307,NaN,31.7
342,2,2012-08-04,sat,새미의 어드벤쳐 2,1006349500,0.096,3415859000,126831,432443,486,1540,NaN,31.7
343,3,2012-08-04,sat,아이스 에이지 4: 대륙 이설,837637500,0.08,8315703204,107709,1093640,425,1289,NaN,31.7
344,4,2012-08-04,sat,나는 왕이로소이다,223896500,0.021,388058500,29495,54854,160,276,NaN,31.7
345,5,2012-08-04,sat,명탐정 코난: 11번째 스트라이커,133459500,0.013,2817441000,20417,439944,146,284,NaN,31.7
346,6,2012-08-04,sat,락 오브 에이지,135273234,0.013,394664496,18347,54060,234,615,NaN,31.7
347,7,2012-08-04,sat,무서운 이야기,133293000,0.013,1859122066,17708,252697,140,326,NaN,31.7
348,8,2012-08-04,sat,피라냐 3DD,113865000,0.011,423560000,13038,48405,255,678,NaN,31.7
349,9,2012-08-04,sat,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,64393000,0.006,852002000,9717,132245,105,178,NaN,31.7
350,0,2012-08-05,sun,도둑들,5099267500,0.549,49783770500,681369,6883817,1090,5369,NaN,31.8
351,1,2012-08-05,sun,다크 나이트 라이즈,1547882500,0.167,40898578500,202701,5524894,619,2241,NaN,31.8
352,2,2012-08-05,sun,새미의 어드벤쳐 2,939479500,0.101,4355338500,117701,550144,481,1545,NaN,31.8
353,3,2012-08-05,sun,아이스 에이지 4: 대륙 이설,793720500,0.085,9109423704,101007,1194647,423,1285,NaN,31.8
354,4,2012-08-05,sun,나는 왕이로소이다,225822000,0.024,613880500,29266,84120,158,276,NaN,31.8
355,5,2012-08-05,sun,명탐정 코난: 11번째 스트라이커,126908000,0.014,2944349000,19235,459179,145,276,NaN,31.8
356,6,2012-08-05,sun,무서운 이야기,118999500,0.013,1978121566,15608,268305,144,325,NaN,31.8
357,7,2012-08-05,sun,락 오브 에이지,101098500,0.011,495762996,13631,67691,225,581,NaN,31.8
358,8,2012-08-05,sun,피라냐 3DD,95730500,0.01,519290500,10861,59266,251,627,NaN,31.8
359,9,2012-08-05,sun,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,58903500,0.006,910905500,8855,141100,105,179,NaN,31.8
360,0,2012-08-06,mon,도둑들,2729707500,0.575,52513478000,387944,7271761,1041,5025,NaN,31.5
361,1,2012-08-06,mon,다크 나이트 라이즈,792992000,0.167,41691570500,107882,5632776,616,2214,NaN,31.5
362,2,2012-08-06,mon,새미의 어드벤쳐 2,422687000,0.089,4778025500,55830,605974,444,1425,NaN,31.5
363,3,2012-08-06,mon,아이스 에이지 4: 대륙 이설,333361000,0.07,9442784704,44724,1239371,403,1203,NaN,31.5
364,4,2012-08-06,mon,무서운 이야기,98234000,0.021,2076355566,13451,281756,159,366,NaN,31.5
365,5,2012-08-06,mon,락 오브 에이지,65451500,0.014,561214496,9454,77145,235,702,NaN,31.5
366,6,2012-08-06,mon,명탐정 코난: 11번째 스트라이커,51524500,0.011,2995873500,8112,467291,138,276,NaN,31.5
367,7,2012-08-06,mon,피라냐 3DD,62052000,0.013,581342500,7351,66617,248,697,NaN,31.5
368,8,2012-08-06,mon,연가시,35261500,0.007,32100738164,5089,4504945,91,218,NaN,31.5
369,9,2012-08-06,mon,그레이브 인카운터,30577500,0.006,222721000,4396,31247,60,171,NaN,31.5
370,0,2012-08-07,tue,도둑들,2267838500,0.546,54781316500,324899,7596660,1040,5005,NaN,30.7
371,1,2012-08-07,tue,다크 나이트 라이즈,664057500,0.16,42355628000,90895,5723671,623,2208,NaN,30.7
372,2,2012-08-07,tue,새미의 어드벤쳐 2,435877000,0.105,5213902500,59423,665397,433,1420,NaN,30.7
373,3,2012-08-07,tue,아이스 에이지 4: 대륙 이설,334104500,0.08,9776889204,46119,1285490,405,1213,NaN,30.7
374,4,2012-08-07,tue,무서운 이야기,91352500,0.022,2167708066,12619,294375,164,370,NaN,30.7
375,5,2012-08-07,tue,명탐정 코난: 11번째 스트라이커,57894000,0.014,3053767500,9180,476471,135,270,NaN,30.7
376,6,2012-08-07,tue,락 오브 에이지,60984500,0.015,622198996,8850,85995,230,700,NaN,30.7
377,7,2012-08-07,tue,피라냐 3DD,52790500,0.013,634133000,6343,72960,242,682,NaN,30.7
378,8,2012-08-07,tue,연가시,31509000,0.008,32132247164,4626,4509571,88,212,NaN,30.7
379,9,2012-08-07,tue,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,27346500,0.007,962565500,4234,149030,103,166,NaN,30.7
380,0,2012-08-08,wed,도둑들,1803625500,0.396,56584942000,256714,7853374,747,3664,NaN,29.6
381,1,2012-08-08,wed,바람과 함께 사라지다,1183902000,0.26,1333435000,172048,192941,508,2589,NaN,29.6
382,2,2012-08-08,wed,나는 왕이로소이다,418311000,0.092,1037174500,65664,150703,469,2309,NaN,29.6
383,3,2012-08-08,wed,다크 나이트 라이즈,419659000,0.092,42775287000,55298,5778969,350,1291,NaN,29.6
384,4,2012-08-08,wed,새미의 어드벤쳐 2,302697000,0.066,5516599500,42327,707724,334,976,NaN,29.6
385,5,2012-08-08,wed,아이스 에이지 4: 대륙 이설,176512500,0.039,9953401704,25148,1310638,251,608,NaN,29.6
386,6,2012-08-08,wed,빌리와 용감한 녀석들 3D,100644000,0.022,101844000,15196,15346,226,570,NaN,29.6
387,7,2012-08-08,wed,무서운 이야기,28685000,0.006,2196393066,3899,298274,59,108,NaN,29.6
388,8,2012-08-08,wed,R2B: 리턴투베이스,22624000,0.005,25056000,2828,3132,10,15,NaN,29.6
389,9,2012-08-08,wed,명탐정 코난: 11번째 스트라이커,16364000,0.004,3070131500,2584,479055,61,95,NaN,29.6
390,0,2012-08-09,thur,도둑들,1717669500,0.374,58302611500,245469,8098843,753,3709,NaN,29.7
391,1,2012-08-09,thur,바람과 함께 사라지다,1294338000,0.282,2627773000,188746,381687,534,2690,NaN,29.7
392,2,2012-08-09,thur,나는 왕이로소이다,439279500,0.096,1476454000,68794,219497,470,2303,NaN,29.7
393,3,2012-08-09,thur,다크 나이트 라이즈,405752500,0.088,43181039500,54194,5833163,362,1273,NaN,29.7
394,4,2012-08-09,thur,새미의 어드벤쳐 2,286505000,0.062,5803104500,40971,748695,341,955,NaN,29.7
395,5,2012-08-09,thur,아이스 에이지 4: 대륙 이설,166147000,0.036,10119548704,23926,1334564,257,604,NaN,29.7
396,6,2012-08-09,thur,빌리와 용감한 녀석들 3D,142364000,0.031,244208000,21337,36683,234,602,NaN,29.7
397,7,2012-08-09,thur,무서운 이야기,26340000,0.006,2222733066,3546,301820,59,103,NaN,29.7
398,8,2012-08-09,thur,명탐정 코난: 11번째 스트라이커,18063500,0.004,3088195000,2867,481922,65,94,NaN,29.7
399,9,2012-08-09,thur,아메리칸 파이: 19금 창회,15699000,0.003,28318000,2219,3989,117,294,NaN,29.7
400,0,2012-08-10,fri,도둑들,2032827000,0.387,60335438500,275092,8373935,788,3800,0.3,27.4
401,1,2012-08-10,fri,바람과 함께 사라지다,1583624500,0.302,4211397500,220865,602552,584,2887,0.3,27.4
402,2,2012-08-10,fri,다크 나이트 라이즈,472282500,0.09,43653322000,60342,5893505,363,1278,0.3,27.4
403,3,2012-08-10,fri,나는 왕이로소이다,424175670,0.081,1900629670,60333,279830,449,2196,0.3,27.4
404,4,2012-08-10,fri,새미의 어드벤쳐 2,280303500,0.053,6083408000,39340,788035,351,964,0.3,27.4
405,5,2012-08-10,fri,아이스 에이지 4: 대륙 이설,162975500,0.031,10282524204,23038,1357602,255,599,0.3,27.4
406,6,2012-08-10,fri,빌리와 용감한 녀석들 3D,119437500,0.023,363645500,18447,55130,228,581,0.3,27.4
407,7,2012-08-10,fri,무서운 이야기,33577500,0.006,2256310566,4295,306115,65,119,0.3,27.4
408,8,2012-08-10,fri,명탐정 코난: 11번째 스트라이커,20037500,0.004,3108232500,3163,485085,67,105,0.3,27.4
409,9,2012-08-10,fri,아메리칸 파이: 19금 창회,18636000,0.004,46954000,2496,6485,117,303,0.3,27.4
410,0,2012-08-11,sat,도둑들,3380163000,0.372,63715601500,451292,8825227,794,4005,NaN,27.7
411,1,2012-08-11,sat,바람과 함께 사라지다,2694782500,0.297,6906180000,371174,973726,683,3248,NaN,27.7
412,2,2012-08-11,sat,나는 왕이로소이다,694998234,0.076,2595627904,96322,376152,449,2050,NaN,27.7
413,3,2012-08-11,sat,다크 나이트 라이즈,736341500,0.081,44389663500,92882,5986387,366,1224,NaN,27.7
414,4,2012-08-11,sat,새미의 어드벤쳐 2,668904500,0.074,6752312500,89032,877067,368,1049,NaN,27.7
415,5,2012-08-11,sat,아이스 에이지 4: 대륙 이설,350697500,0.039,10633221704,47387,1404989,264,654,NaN,27.7
416,6,2012-08-11,sat,빌리와 용감한 녀석들 3D,237300500,0.026,600946000,35029,90159,241,569,NaN,27.7
417,7,2012-08-11,sat,스텝업4 : 레볼루션,73960000,0.008,85988000,9228,10869,90,156,NaN,27.7
418,8,2012-08-11,sat,명탐정 코난: 11번째 스트라이커,47222000,0.005,3155454500,7293,492378,82,132,NaN,27.7
419,9,2012-08-11,sat,무서운 이야기,41560500,0.005,2297871066,5288,311403,53,104,NaN,27.7
420,0,2012-08-12,sun,도둑들,3065532000,0.348,66781133500,412133,9237360,800,3881,17.0,25.5
421,1,2012-08-12,sun,바람과 함께 사라지다,2681220500,0.305,9587400500,369742,1343468,694,3232,17.0,25.5
422,2,2012-08-12,sun,나는 왕이로소이다,794983500,0.09,3390611404,114431,490583,471,2034,17.0,25.5
423,3,2012-08-12,sun,새미의 어드벤쳐 2,688672500,0.078,7440985000,90265,967332,370,1058,17.0,25.5
424,4,2012-08-12,sun,다크 나이트 라이즈,682861000,0.078,45072524500,87218,6073605,367,1189,17.0,25.5
425,5,2012-08-12,sun,아이스 에이지 4: 대륙 이설,360493000,0.041,10993714704,48200,1453189,271,665,17.0,25.5
426,6,2012-08-12,sun,빌리와 용감한 녀석들 3D,226697500,0.026,827643500,33088,123247,232,545,17.0,25.5
427,7,2012-08-12,sun,스텝업4 : 레볼루션,91406000,0.01,177394000,11376,22245,90,154,17.0,25.5
428,8,2012-08-12,sun,명탐정 코난: 11번째 스트라이커,49356500,0.006,3204811000,7588,499966,81,131,17.0,25.5
