,Unnamed: 0,rank,mname,director,provider,date,country,n_scrn,money,guest,genre,rating,grade,actor
387,387,388,전국노래자랑,이종필,롯데쇼핑㈜롯데엔터테인먼트,2013-05-01,한국,581,6606589000,963634,코미디,12세이상관람가,8,김인권|류현경|김수미|오광록|유연석|이초희|오현경|김중기|
388,388,389,스타워즈: 라스트 제다이,라이언 존슨,월트디즈니컴퍼니코리아 유한책임회사,2017-12-14,미국,1107,8666693961,959578,액션,12세이상관람가,6.65,데이지 리들리|마크 해밀|오스카 아이삭|아담 드라이버|캐리 피셔|존 보예가|
389,389,390,잭 더 자이언트 킬러,브라이언 싱어,워너브러더스 코리아(주),2013-02-28,미국,507,7376481000,956154,판타지,12세이상관람가,7.69,스탠리 투치|이완 맥그리거|빌 나이|니콜라스 홀트|엘리너 톰린슨|이안 맥쉐인|
390,390,391,허삼관,하정우,(주)넥스트엔터테인먼트월드(NEW),2015-01-14,한국,621,7405415569,955175,드라마,12세이상관람가,7.49,하정우|하지원|
391,391,392,스텝업4 : 레볼루션,스콧 스피어,롯데쇼핑㈜롯데엔터테인먼트,2012-08-15,미국,281,7157894000,953871,멜로/로맨스,12세이상관람가,8.78,라이언 구즈먼|캐서린 맥코믹|
392,392,393,불한당: 나쁜 놈들의 세상,변성현,씨제이이앤엠(주),2017-05-17,한국,860,7654331125,951797,범죄,청소년관람불가,6.11,설경구|임시완|
393,393,394,월터의 상상은 현실이 된다,벤 스틸러,"글뫼 주식회사,이십세기폭스코리아(주)",2013-12-31,미국,378,6877576799,941672,어드벤처,12세이상관람가,8.67,벤 스틸러|크리스틴 위그|숀 펜|셜리 맥클레인|
394,394,395,크루즈 패밀리,"커크 드 미코,크리스 샌더스",씨제이이앤엠(주),2013-05-16,미국,525,6540060500,941615,애니메이션,전체관람가,9.25,엠마 스톤|라이언 레이놀즈|니콜라스 케이지|
395,395,396,미 비포 유,테아 샤록,워너브러더스 코리아(주),2016-06-01,미국,481,7618156490,939658,멜로/로맨스,12세이상관람가,8.5,에밀리아 클라크|샘 클라플린|
396,396,397,뽀로로 극장판 슈퍼썰매 대모험,박영균,씨제이이앤엠(주),2013-01-23,한국,459,6819979500,929985,애니메이션,전체관람가,8.57,이선|이미자|김환진|함수정|홍소영|조현정|정미숙|
397,397,398,애나벨,존 R. 레오네티,워너브러더스 코리아(주),2014-10-02,미국,464,7081566943,925813,공포(호러),15세이상관람가,6.87,알프리 우다드|애나벨 월리스|에릭 라딘|워드 호튼|토니 아멘돌라|
398,398,399,슈퍼배드 2,"크리스 리노드,피에르 꼬팽",유니버설픽쳐스인터내셔널 코리아(유),2013-09-12,미국,421,6359208000,925108,애니메이션,전체관람가,8.83,스티브 카렐|미란다 코스그로브|
399,399,400,매그니피센트 7,안톤 후쿠아,유니버설픽쳐스인터내셔널 코리아(유),2016-09-14,미국,579,7633490421,921317,액션,15세이상관람가,7.94,크리스 프랫|에단 호크|덴젤 워싱턴|빈센트 도노프리오|맷 보머|피터 사스가드|캠 지갠뎃|헤일리 베넷|이병헌|비니 존스|마누엘 가르시아 룰포|마틴 센스마이어|
400,400,401,갓 오브 이집트,알렉스 프로야스,"(주)시네마서비스,(주)나이너스엔터테인먼트",2016-03-03,미국,618,7610472624,918678,어드벤처,12세이상관람가,7.36,제라드 버틀러|브렌튼 스웨이츠|제프리 러쉬|니콜라이 코스터-왈도|
401,401,402,주먹왕 랄프,리치 무어,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2012-12-19,미국,361,6589435500,918183,애니메이션,전체관람가,9.31,존 C. 라일리|잭 맥브레이어|제인 린치|
403,403,404,월요일이 사라졌다,토미 위르콜라,(주)스마일이엔티,2018-02-22,영국,355,7489990100,903195,액션,15세이상관람가,8.32,누미 라파스|윌렘 대포|글렌 클로즈|
404,404,405,점쟁이들,신정원,(주)넥스트엔터테인먼트월드(NEW),2012-10-03,한국,479,6345293500,900054,코미디,15세이상관람가,5.8,김수로|강예원|이제훈|곽도원|김윤혜|양경모|
405,405,406,타이탄의 분노,조나단 리브스만,워너브러더스 코리아(주),2012-03-29,미국,535,7591124500,893027,액션,12세이상관람가,6.84,샘 워싱턴|리암 니슨|랄프 파인즈|로자먼드 파이크|대니 휴스턴|
406,406,407,그것,안드레스 무시에티,워너브러더스 코리아(주),2017-09-06,미국,837,7331422607,888386,공포(호러),15세이상관람가,6.96,빌 스카스가드|제이든 리버허|
407,407,408,몬스터 호텔,젠디 타타코브스키,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-01-17,미국,489,6080221500,884885,애니메이션,전체관람가,8.24,아담 샌들러|스티브 부세미|프란 드레셔|앤디 샘버그|
409,409,410,디스 민즈 워,맥지,이십세기폭스코리아(주),2012-02-29,미국,351,6661435000,873396,액션,15세이상관람가,8.21,리즈 위더스푼|크리스 파인|톰 하디|
410,410,411,열한시,김현석,씨제이이앤엠(주),2013-11-28,한국,512,6097792000,870785,스릴러,15세이상관람가,6.46,정재영|최다니엘|김옥빈|
411,411,412,몬스터 대학교,댄 스캔론,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-09-12,미국,381,5873833500,870065,애니메이션,전체관람가,8.73,빌리 크리스탈|존 굿맨|스티브 부세미|
412,412,413,개구쟁이 스머프 2,라자 고스넬,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-08-01,미국,478,5655415500,869805,애니메이션,전체관람가,7.82,크리스티나 리치|닐 패트릭 해리스|알란 커밍|행크 아자리아|케이티 페리|제이마 메이스|J. B. 스무브|존 올리버|마이린 로비치|카롤리나 바르체|안톤 옐친|
413,413,414,미확인 동영상 : 절대클릭금지,김태경,(주)쇼박스,2012-05-30,한국,361,5939840500,867386,공포(호러),15세이상관람가,6.18,박보영|주원|강별|
414,414,415,오리엔트 특급 살인,케네스 브래너,이십세기폭스코리아(주),2017-11-29,미국,707,6645385163,864757,드라마,12세이상관람가,8.02,케네스 브래너|조니 뎁|데이지 리들리|미셸 파이퍼|페넬로페 크루즈|주디 덴치|윌렘 대포|조시 게드|데릭 제이코비|레슬리 오덤 주니어|
415,415,416,레전드 오브 타잔,데이빗 예이츠,워너브러더스 코리아(주),2016-06-29,미국,593,7196970717,858402,액션,12세이상관람가,7.64,마고 로비|알렉산더 스카스가드|크리스토프 왈츠|사무엘 L. 잭슨|디몬 하운수|
416,416,417,살인의뢰,손용호,씨네그루(주)다우기술,2015-03-12,한국,646,6986456737,855980,범죄,청소년관람불가,6.72,김상경|김성균|박성웅|
417,417,418,헝거게임: 모킹제이,프란시스 로렌스,롯데쇼핑㈜롯데엔터테인먼트,2014-11-20,미국,630,6400058044,854377,어드벤처,15세이상관람가,7.54,제니퍼 로렌스|리암 헴스워스|줄리안 무어|조쉬 허처슨|필립 세이모어 호프만|우디 해럴슨|엘리자베스 뱅크스|제프리 라이트|스탠리 투치|도날드 서덜랜드|윌로우 쉴즈|샘 클라플린|지나 말론|마허샬라 알리|
418,418,419,좋아해줘,박현진,씨제이이앤엠(주),2016-02-17,한국,637,6572774337,848148,멜로/로맨스,12세이상관람가,8.21,이미연|최지우|김주혁|유아인|강하늘|이솜|
420,420,421,대립군,정윤철,이십세기폭스코리아(주),2017-05-31,한국,809,6276963402,837500,드라마,15세이상관람가,7.31,이정재|여진구|김무열|
421,421,422,존 카터: 바숨 전쟁의 서막 ,앤드류 스탠튼,한국소니픽쳐스릴리징브에나비스타영화㈜,2012-03-08,미국,508,7218670500,837426,SF,12세이상관람가,7.51,테일러 키취|린 콜린스|윌렘 대포|사만다 모튼|
422,422,423,체포왕,임찬익,롯데쇼핑㈜롯데엔터테인먼트,2011-05-04,한국,407,6146610500,831804,코미디,15세이상관람가,7.74,박중훈|이선균|
423,423,424,손님,김광태,씨제이이앤엠(주),2015-07-09,한국,634,6385295880,827918,판타지,15세이상관람가,6.5,류승룡|이성민|천우희|이준|
424,424,425,인시디어스 3,리 워넬,유니버설픽쳐스인터내셔널 코리아(유),2015-07-09,미국,409,6396650620,825517,공포(호러),15세이상관람가,6.84,더모트 멀로니|스테파니 스콧|앵거스 샘슨|린 샤예|
425,425,426,뽀로로 극장판 공룡섬 대모험,"김현호,윤제완",(주)넥스트엔터테인먼트월드(NEW),2017-12-07,한국,803,6203897300,824079,애니메이션,전체관람가,9.17,이선|이미자|함수정|홍소영|정미숙|김서영|김환진|
426,426,427,남쪽으로 튀어,임순례,롯데쇼핑㈜롯데엔터테인먼트,2013-02-06,한국,428,5907297500,821918,코미디,15세이상관람가,7.8,김윤석|오연수|한예리|백승환|박사랑|
427,427,428,베이비 드라이버,에드가 라이트,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-09-14,영국,778,6688509214,821419,액션,15세이상관람가,8.02,릴리 제임스|안셀 엘고트|제이미 폭스|존 햄|케빈 스페이시|에이사 곤살레스|
428,428,429,브리짓 존스의 베이비,샤론 맥과이어,유니버설픽쳐스인터내셔널 코리아(유),2016-09-28,미국,509,6678585874,820995,코미디,15세이상관람가,8.89,르네 젤위거|콜린 퍼스|패트릭 뎀시|
429,429,430,틴틴 : 유니콘호의 비밀,스티븐 스필버그,롯데쇼핑㈜롯데엔터테인먼트,2011-12-07,미국,644,6721820500,814023,애니메이션,전체관람가,7.3,다니엘 크레이그|사이먼 페그|제이미 벨|앤디 서키스|
430,430,431,하트 오브 더 씨,론 하워드,워너브러더스 코리아(주),2015-12-03,미국,535,6779908023,809755,액션,12세이상관람가,8.15,크리스 헴스워스|킬리언 머피|벤 위쇼|벤자민 워커|브렌단 글리슨|샬롯 라일리|
431,431,432,헝거게임: 더 파이널,프란시스 로렌스,롯데쇼핑㈜롯데엔터테인먼트,2015-11-18,미국,661,6070679163,806709,액션,15세이상관람가,7.62,제니퍼 로렌스|조쉬 허처슨|리암 헴스워스|
433,433,434,하늘에서 음식이 내린다면 2,"코디 카메론,크리스 피언",소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-11-21,미국,545,5423213000,800062,애니메이션,전체관람가,8.16,빌 헤이더|안나 페리스|닐 패트릭 해리스|
434,434,435,카트,부지영,(주)리틀빅픽쳐스,2014-11-13,한국,544,5809735433,799275,드라마,12세이상관람가,8.62,염정아|문정희|김영애|김강우|
435,435,436,화이트: 저주의 멜로디,"김곡,김선",씨제이이앤엠(주),2011-06-09,한국,305,5587166000,790954,공포(호러),15세이상관람가,6.81,은정|황우슬혜|메이다니|최아라|진세연|
436,436,437,상의원,이원석,"(주)쇼박스,(주)와우픽쳐스",2014-12-24,한국,466,6202433964,790158,사극,15세이상관람가,7.82,한석규|고수|박신혜|유연석|마동석|
437,437,438,잭 리처,크리스토퍼 맥쿼리,씨제이이앤엠(주),2013-01-17,미국,431,5758577000,784031,액션,15세이상관람가,7.26,톰 크루즈|로자먼드 파이크|로버트 듀발|
438,438,439,관능의 법칙,권칠인,롯데쇼핑㈜롯데엔터테인먼트,2014-02-13,한국,591,5808789500,773996,드라마,청소년관람불가,7.64,엄정화|문소리|조민수|
439,439,440,그랜드 부다페스트 호텔,웨스 앤더슨,이십세기폭스코리아(주),2014-03-20,미국,163,6012395982,773649,미스터리,청소년관람불가,8.35,시얼샤 로넌|랄프 파인즈|틸다 스윈튼|애드리언 브로디|윌렘 대포|토니 레볼로리|
440,440,441,푸른소금,이현승,씨제이이앤엠(주),2011-08-31,한국,476,5739824500,771699,액션,15세이상관람가,7.08,송강호|신세경|
441,441,442,나는 왕이로소이다,장규성,롯데쇼핑㈜롯데엔터테인먼트,2012-08-08,한국,471,5317185404,768971,사극,12세이상관람가,7.42,주지훈|백윤식|변희봉|박영규|임원희|김수로|이하늬|
442,442,443,레슬러,김대웅,롯데쇼핑㈜롯데엔터테인먼트,2018-05-09,한국,957,6440596657,765981,드라마,15세이상관람가,4.83,유해진|김민재|이성경|
444,444,445,레지던트 이블: 파멸의 날,폴 W.S. 앤더슨,유니버설픽쳐스인터내셔널 코리아(유),2017-01-25,미국,599,6422202365,765259,액션,청소년관람불가,8.38,밀라 요보비치|알리 라터|이아인 글렌|숀 로버츠|
445,445,446,공각기동대 : 고스트 인 더 쉘,루퍼트 샌더스,롯데쇼핑㈜롯데엔터테인먼트,2017-03-29,미국,807,6285970884,764072,SF,15세이상관람가,6.97,스칼렛 요한슨|
447,447,448,리오 2,카를로스 살다나,이십세기폭스코리아(주),2014-05-01,미국,598,5631146900,761404,애니메이션,전체관람가,8.29,제시 아이젠버그|앤 해서웨이|저메인 클레멘트|제이미 폭스|윌.아이.엠|브루노 마스|
448,448,449,스플릿,최국희,오퍼스픽쳐스,2016-11-09,한국,702,6097721539,757430,드라마,15세이상관람가,8.99,유지태|이정현|이다윗|정성화|
449,449,450,"안녕, 헤이즐",조쉬 분,이십세기폭스코리아(주),2014-08-13,미국,323,5795507000,744387,드라마,12세이상관람가,8.6,쉐일린 우들리|안셀 엘고트|냇 울프|윌렘 대포|
450,450,451,런던 해즈 폴른,바박 나자피,메가박스중앙(주)플러스엠,2016-03-10,미국,523,5908203979,731551,액션,15세이상관람가,7.36,제라드 버틀러|모건 프리먼|아론 에크하트|
451,451,452,더 파이브,정연식,씨제이이앤엠(주),2013-11-14,한국,501,5343797000,731212,스릴러,청소년관람불가,6.25,김선아|온주완|마동석|신정근|정인기|이청아|박효주|
452,452,453,신데렐라,케네스 브래너,월트디즈니컴퍼니코리아(주),2015-03-19,미국,531,5499767900,716386,멜로/로맨스,전체관람가,8.36,릴리 제임스|리차드 매든|케이트 블란쳇|헬레나 본햄 카터|홀리데이 그레인저|소피 맥쉐라|
453,453,454,풍산개,전재홍,(주)넥스트엔터테인먼트월드(NEW),2011-06-23,한국,286,5395019500,714102,드라마,청소년관람불가,6.99,윤계상|김규리|
454,454,455,고질라,가렛 에드워즈,워너브러더스 코리아(주),2014-05-15,미국,610,5972847963,709734,액션,12세이상관람가,6.66,애런 존슨|브라이언 크랜스톤|엘리자베스 올슨|
455,455,456,국가대표 2,김종현,메가박스중앙(주)플러스엠,2016-08-10,한국,562,5424324942,703024,드라마,12세이상관람가,8.67,수애|오달수|오연서|
456,456,457,트랜센던스,월리 피스터,롯데쇼핑㈜롯데엔터테인먼트,2014-05-14,미국,417,5478201500,696412,SF,12세이상관람가,7.95,조니 뎁|레베카 홀|모건 프리먼|
457,457,458,통증,곽경택,롯데쇼핑㈜롯데엔터테인먼트,2011-09-07,한국,317,5207167000,693101,멜로/로맨스,15세이상관람가,7.8,권상우|정려원|마동석|
458,458,459,인페르노,론 하워드,유니버설픽쳐스인터내셔널 코리아(유),2016-10-19,미국,754,5656281303,689071,미스터리,15세이상관람가,7.79,톰 행크스|펠리시티 존스|오마 사이|벤 포스터|이르판 칸|
459,459,460,픽셀,크리스 콜럼버스,유니버설픽쳐스인터내셔널 코리아(유),2015-07-16,미국,557,5390909947,681945,액션,12세이상관람가,7.61,아담 샌들러|케빈 제임스|미셸 모나한|피터 딘클리지|조시 게드|
461,461,462,트롤,"마이크 미첼,월트 도른",씨제이이앤엠(주),2017-02-16,미국,622,5011161500,675966,애니메이션,전체관람가,8.7,안나 켄드릭|저스틴 팀버레이크|주이 디샤넬|
