,filmoNames,peopleCd,peopleNm,repRoleNm,guest,movie_num,guest_rate,Tot_averageN,Tot_medianN,Tot_average0.3,Tot_median
569,윈체스터|직쏘|타임 패러독스|언데드,10085893,피터 스피어이그,감독,187637,2,93818.5,-0.346017237,0.019748373,0.553982763,3.019748373
570,윈체스터|직쏘|타임 패러독스|데이브레이커스|언데드,10023232,마이클 스피어리그,감독,187637,2,93818.5,-0.346017237,0.019748373,0.553982763,3.019748373
571,빅토리아 & 압둘|플로렌스|챔피언 프로그램|필로미나의 기적|레이디 겜블러|더 퀸|미세스 헨더슨 프리젠츠|더티 프리티 씽|페일 세이프|사랑도 리콜이 되나요?|리엄|하이 로 컨츄리|메리 라일리 |그리프터스|리틀 빅 히어로|위험한 관계 |나의 아름다운 세탁소,10039589,스티븐 프리어스,감독,184584,3,61528,-0.347087788,0.018677823,0.552912212,3.018677823
572,"더 테이블|최악의 하루|조금만 더 가까이|바람의 노래|엄마 찾아 삼만리|모르는 여자|별 시(別 時)|메모리즈|헤이, 톰 |올 가을의 트렌드|기다린다|길잃은시간|드라이버|누구나 외로운 계절 |침묵의 대화|모놀로그 #1|영재를 기다리며|낙원|폴라로이드 작동법|사랑하는 소녀|운디드 |바람 이야기|최악의 하루+폴라로이드 작동법|김종관 감독 특별 상영 더 테이블+최악의 하루+폴라로이드 작동법 |5월 수요단편극장 “김종관 & 양익준 감독展”|<4월 단편 상상극장-첫사랑 연습법>|아카이브의 유령들|연인들|숏!숏!숏!|눈부신 하루|Dir/Actors 6. 양익준 단편|거리 이야기",10005660,김종관,감독,183808,2,91904,-0.347359896,0.018405714,0.552640104,3.018405714
573,레전드|42|페이백: 스트라이트 업|씬|기사 윌리엄|페이백,10031982,브라이언 헬겔랜드,감독,180082,1,180082,-0.348666437,0.017099173,0.551333563,3.017099173
574,"심야식당 2|심야식당|오다기리 죠의 도쿄타워|환희의 노래|안녕, 쿠로",10023936,마츠오카 조지,감독,178216,2,89108,-0.34932076,0.016444851,0.55067924,3.016444851
575,핵소 고지|블러드 파더|익스펜더블 3|마세티 킬즈|완전범죄 프로젝트|비버|엣지 오브 다크니스|아포칼립토|페이백: 스트라이트 업|누가 전기자동차를 죽였나?|패션 오브 크라이스트|위대한 질문|노래하는 탐정|싸인|위 워 솔저스|밀리언달러 호텔|왓 위민 원트|치킨 런|패트리어트-늪속의 여우|페이백|리쎌웨폰 4 |컨스피러시 |랜섬 |브레이브 하트 |포카혼타스 |매버릭 |리쎌웨폰3|젊음은 은빛 날개를 타고|햄릿|불같은 약속|불타는 태양|가장 위험한 해|매드맥스,10025898,멜 깁슨,감독,177601,1,177601,-0.349536413,0.016229198,0.550463587,3.016229198
576,문라이트,20259169,배리 젠킨스,감독,177483,1,177483,-0.34957779,0.01618782,0.55042221,3.01618782
577,허큘리스|타워 하이스트|뉴욕 아이 러브 유|러시 아워 3|엑스맨 : 최후의 전쟁|애프터 선셋|레드 드래곤|러시 아워 2|패밀리맨|러시 아워 |머니토크 ,20114451,브렛 래트너,감독,177368,2,88684,-0.349618115,0.016147495,0.550381885,3.016147495
578,채비|비욘드 3D|피아노|마녀 김광자|인투 포커스,20153388,조영준,감독,175889,1,175889,-0.350136734,0.015628876,0.549863266,3.015628876
579,"언덕길의 아폴론|선생님!... 좋아해도 될까요?|나는 내일, 어제의 너와 만난다|아오하라이드|소라닌",20115465,미키 타카히로,감독,175519,1,175519,-0.350266477,0.015499134,0.549733523,3.015499134
580,부활|트리스탄과 이졸데|몬테 크리스토|워터 월드 |라파누이 |의적 로빈후드|여정,10075435,케빈 레이놀즈,감독,175146,1,175146,-0.350397271,0.015368339,0.549602729,3.015368339
581,업사이드 다운,10090520,후안 디에고 솔라나스,감독,174879,1,174879,-0.350490896,0.015274714,0.549509104,3.015274714
582,유전,10021926,아리 애스터,감독,174223,1,174223,-0.350720926,0.015044685,0.549279074,3.015044685
583,걸 온 더 트레인|제임스 브라운|헬프,10079937,테이트 테일러,감독,171578,2,85789,-0.351648409,0.014117202,0.548351591,3.014117202
584,예수는 역사다|신을 믿습니까?|단델리온 더스트|마이 데이트 위드 드류|체이서,10067516,존 건,감독,170796,1,170796,-0.351922621,0.013842989,0.548077379,3.013842989
585,대배우|악마를 보았다|박쥐|싸이보그지만 괜찮아|친절한 금자씨|올드보이|지구를 지켜라|쓰리 몬스터,20122507,석민우,감독,169855,1,169855,-0.352252588,0.013513023,0.547747412,3.013513023
586,매직브러시,20233726,쯔씽 쫑,감독,169257,1,169257,-0.352462279,0.013303331,0.547537721,3.013303331
587,메가로돈|라스트베가스|마법사의 제자|내셔널 트레져:비밀의 책|내셔널 트레져|키드|인스팅트 |페노메논 |당신이 잠든 사이에 ,10068421,존 터틀타웁,감독,169138,1,169138,-0.352504007,0.013261603,0.547495993,3.013261603
588,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,10006889,다카하시 아츠시,감독,166252,1,166252,-0.353515998,0.012249612,0.546484002,3.012249612
589,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처|극장판 도라에몽: 진구의 인어대해전|엄마 찾아 삼만리|사운드 오브 뮤직 ,10076791,쿠스바 고조,감독,165640,1,165640,-0.353730599,0.012035011,0.546269401,3.012035011
590,킬러 엘리트,20114441,개리 맥켄드리,감독,165123,1,165123,-0.353911888,0.011853723,0.546088112,3.011853723
591,영웅본색4|꼬마영웅 바비|레일로드 타이거|세이빙 미스터 우|폴리스 스토리 2014|봉배도저,20187186,딩성,감독,164250,2,82125,-0.35421801,0.011547601,0.54578199,3.011547601
592,우먼 인 골드|마릴린 먼로와 함께한 일주일|데이빗 코퍼필드,10034374,사이먼 커티스,감독,161843,2,80921.5,-0.355062037,0.010703574,0.544937963,3.010703574
593,아메리칸 울트라|프로젝트 X,20172110,니마 누리자데,감독,161382,1,161382,-0.355223689,0.010541922,0.544776311,3.010541922
594,인비저블 게스트|더 바디,10015608,오리올 파울로,감독,161014,2,80507,-0.35535273,0.01041288,0.54464727,3.01041288
595,빅,20238966,트레버 월,감독,160860,1,160860,-0.355406731,0.01035888,0.544593269,3.01035888
596,"저수지 게임|더 플랜|소녀|I AM|바람이 불어오는 곳|다세포소녀|에로틱 번뇌 보이|그들만의 월드컵|뻑큐멘터리-박통진리교|이상,한가역반응|저수지의 개들 take 2. 낙동강 (with 바드&정민아)|저수지의 개들 take1. 남한강 (with 윈디 시티)|김추자|캐치 미 이프 유 캔 |히치하이킹|누구를 위하여 총을 울리나|중국집으로 간 항공모함|SIDOF2014 <포럼기획6>|Jam Docu 강정|동백꽃|독립영화인 국가보안법 철폐 프로젝트|최진성 단편 콜렉션 2|최진성 단편 콜렉션 1",10072781,최진성,감독,159627,2,79813.5,-0.355839089,0.009926522,0.544160911,3.009926522
597,어브덕션|4 브라더스|패스트 & 퓨리어스 2|베이비 보이|샤프트|포이틱 저스티스|보이즈 앤 후드,10068105,존 싱글톤,감독,156744,1,156744,-0.356850027,0.008915583,0.543149973,3.008915583
598,스파이 서바이버 무삭제판|스파이 서바이버|더 레이븐|닌자 어쌔신|브이 포 벤데타,10064100,제임스 맥티그,감독,153278,1,153278,-0.358065398,0.007700212,0.541934602,3.007700212
599,스페이스 비트윈 어스|꾸뻬씨의 행복여행|한나 몬타나 : 더 무비|쉘 위 댄스|타운 앤 컨트리|세렌디피티|마이티|내 노래를 들어라 ,10085993,피터 첼섬,감독,153026,2,76513,-0.358153763,0.007611847,0.541846237,3.007611847
600,도묘필기: 미이라의 부활|드래곤 블레이드|초한지 - 천하대전 감독판|초한지 - 천하대전|금의위 : 14 검의 비밀|삼국지:용의 부활|육소봉지결전|파이터 블루|성월동화|흑협|독비도,10057088,이인항,감독,151199,2,75599.5,-0.35879441,0.0069712,0.54120559,3.0069712
601,레고 배트맨 무비,10077066,크리스 맥케이,감독,148760,1,148760,-0.359649658,0.006115952,0.540350342,3.006115952
602,다이빙벨 그후|김광석|다이빙벨: 진실은 침몰하지 않습니다|다이빙벨,20191566,이상호,감독,148519,2,74259.5,-0.359734166,0.006031444,0.540265834,3.006031444
603,미스컨덕트,10039967,시모사와 신타로,감독,148512,1,148512,-0.359736621,0.00602899,0.540263379,3.00602899
604,철의 여인|맘마미아!,10086341,필리다 로이드,감독,144338,1,144338,-0.361200255,0.004565355,0.538799745,3.004565355
605,눈꺼풀|인어전설|하늘의 황금마차|지슬 - 끝나지 않은 세월2|뽕똘|이어도|어이그 저 귓것|파미르|눈꺼풀 메이킹 |오멸의 제주전,10050307,오멸,감독,143490,1,143490,-0.361497611,0.004267999,0.538502389,3.004267999
606,장난감이 살아있다|엘 시크레토 : 비밀의 눈동자|신부의 아들|사랑의 트라이앵글,10090579,후안 호세 캄파넬라,감독,142577,1,142577,-0.361817759,0.003947851,0.538182241,3.003947851
607,은밀한 유혹|시크릿|세븐 데이즈,10054464,윤재구,감독,142405,1,142405,-0.361878072,0.003887538,0.538121928,3.003887538
608,"연애담|연애의 발동 : 상해 여자, 부산 남자|가시|잉투기|맨발의 꿈|피안도|크로싱|백만장자의 첫사랑|늑대의 유혹|이공|화산고|키스할까요|박봉곤 가출사건|남자는 괴로워|나의 사랑, 나의 신부|아임 오케이|편의점2시|3인 3색 러브스토리 : 사랑즐감",10006085,김태균,감독,141956,1,141956,-0.362035516,0.003730094,0.537964484,3.003730094
609,극장판 또봇: 로봇군단의 습격,10055080,이달,감독,141592,1,141592,-0.362163154,0.003602456,0.537836846,3.003602456
610,극장판 또봇: 로봇군단의 습격,20276549,고동우,감독,141592,1,141592,-0.362163154,0.003602456,0.537836846,3.003602456
611,마담 프루스트의 비밀정원|일루셔니스트|벨빌의 세 쌍둥이,10040730,실뱅 쇼메,감독,141480,1,141480,-0.362202428,0.003563182,0.537797572,3.003563182
612,극장판 아이엠스타 : 꿈의 오디션!,10046584,키무라 류이치,감독,141025,1,141025,-0.362361976,0.003403634,0.537638024,3.003403634
613,나를 기억해|숨바꼭질,20178069,이한욱,감독,140849,1,140849,-0.362423691,0.003341919,0.537576309,3.003341919
614,"화장|영화판|달빛 길어올리기|나의 사랑, 나의 영화|천년학|한국 영화의 르네상스|하류인생|오원 장승업 취화선|취화선|춘향뎐(春香傳)|창(노는계집 창)|축제|태백산맥|서편제|장군의 아들 3|개벽|장군의 아들 2|장군의 아들|아제아제 바라아제|손에 손잡고|아다다|연산일기|씨받이|티켓|길소뜸|흐르는 강물을 어찌 막으랴|불의 딸|나비 품에서 울었다|안개마을|오염된 자식들|아벤고 공수군단|우상의 눈물|만다라|짝코|깃발없는 기수|복부인|족보|내일 또 내일|신궁|가깝고도 먼 길|상록수(常綠樹)|저 파도 위에 엄마 얼굴이|임진왜란과 계월향|옥례기|낙동강은 흐르는가|맨발의 눈길|왕십리|아내|어제, 오늘 그리고 내일|왜 그랬던가|속 연화|연화|울지 않으리|아내들의 행진|증언|잡초|대추격|기생 오백화|삼국대협|명동 잔혹사|돌아온 자와 떠나야 할 자|명동 삼국지|둘째 어머니|요검|나를 더 이상 괴롭히지 마라|30년만의 대결|원한의 거리에 눈이 내린다|원한의 두 꼽추|속눈섭이 긴 여자|그 여자를 쫓아라|월하의 검|십오야|황야의 독수리|신세 좀 지자구요|번개칼|바람같은 사나이|풍운의 검객|나는 왕이다|빗속에 지다|십년세도(十年勢道)|망부석|두만강아 잘 있거라",10058483,임권택,감독,140616,1,140616,-0.362505394,0.003260216,0.537494606,3.003260216
615,"여교사|거인|춘곤증 |인생은 새옹지마|도시의 밤|밤벌레|복무태만|얼어붙은 땅|서울의 달|아이들은|바람이 분다|오오단편극장 ? 김태용 감독 단편모음|인디스데이 1월 단편 |인디스데이 7월 단편|4월 수요단편극장 ""전주국제영화제 수상작 특별전""|3월 수요단편극장 - 브라운관 속 스타들의 단편영화|12월 단편 상상극장-응답하라 1988|9월 단편 상상극장-김태용 감독 특별전|서울연애|유령",20191068,김태용,감독,139744,2,69872,-0.362811165,0.002954445,0.537188835,3.002954445
616,액트 오브 밸러: 최정예 특수부대 ,20126695,마이크 맥코이,감독,139541,1,139541,-0.362882348,0.002883262,0.537117652,3.002883262
617,"서버비콘|헤일, 시저!|인사이드 르윈 |더 브레이브|시리어스 맨|번 애프터 리딩|그들 각자의 영화관|노인을 위한 나라는 없다|사랑해, 파리|레이디킬러|파고 |허드서커 대리인 |바톤 핑크",10047458,에단 코엔,감독,138896,2,69448,-0.363108521,0.00265709,0.536891479,3.00265709
618,"서버비콘|헤일, 시저!|인사이드 르윈 |더 브레이브|시리어스 맨|번 애프터 리딩|노인을 위한 나라는 없다|사랑해, 파리|레이디킬러|참을 수 없는 사랑|그남자는 거기 없었다|오 형제여 , 어디에 있는가?|위대한 레보스키 |파고 |허드서커 대리인 |바톤 핑크|블러드 심플",10066651,조엘 코엔,감독,138896,2,69448,-0.363108521,0.00265709,0.536891479,3.00265709
619,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,10080742,닛타 노리오,감독,137052,1,137052,-0.363755129,0.002010481,0.536244871,3.002010481
620,제 5침공|앨리스 크리드의 실종,10091315,J 블레이크슨,감독,135874,1,135874,-0.364168201,0.00159741,0.535831799,3.00159741
621,제인 에어|신 놈브레,10074786,캐리 후쿠나가,감독,135797,1,135797,-0.364195201,0.001570409,0.535804799,3.001570409
622,극장판 꼬마버스 타요의 에이스 구출작전|마당을 나온 암탉|천년여우 여우비|살결|세 번째 소원,10019108,류정우,감독,135478,1,135478,-0.36430706,0.00145855,0.53569294,3.00145855
623,로빈슨 크루소,20239386,빈센트 케스텔루트,감독,135094,1,135094,-0.364441712,0.001323899,0.535558288,3.001323899
624,"미성년이지만 어린애는 아냐|소녀, 하늘을 날다!|히로인 실격|사다코 2|사다코 3D : 죽음의 동영상|고,보이즈!:마지막 잎새 사수 프로젝트|핸섬 수트",20127909,하나부사 츠토무,감독,135078,2,67539,-0.364447322,0.001318288,0.535552678,3.001318288
625,케이크|원트 백 다운|비스틀리|이상한 나라의 피비,10009345,다니엘 반즈,감독,134025,1,134025,-0.364816562,0.000949048,0.535183438,3.000949048
626,미스트리스 아메리카|위아영|프란시스 하|마고 앳 더 웨딩|오징어와 고래,10008113,노아 바움백,감독,133522,2,66761,-0.364992942,0.000772669,0.535007058,3.000772669
627,나는 사랑과 시간과 죽음을 만났다|원 챈스|호프 스프링즈|빅 이어|말리와 나|악마는 프라다를 입는다|밴드 오브 브라더스,10012182,데이빗 프랭클,감독,133403,2,66701.5,-0.36503467,0.000730941,0.53496533,3.000730941
628,리딕|퍼펙트 겟어웨이|리딕 - 헬리온 최후의 빛|빌로우|에이리언 2020|워터 월드 ,10012143,데이빗 토히,감독,132059,1,132059,-0.36550595,0.00025966,0.53449405,3.00025966
629,오늘|집으로...|미술관 옆 동물원|내 이름은 상우 ,10057326,이정향,감독,131896,1,131896,-0.365563107,0.000202503,0.534436893,3.000202503
630,룸|프랭크|개러지|아담과 폴,10014876,레니 에이브러햄슨,감독,130741,2,65370.5,-0.365968114,-0.000202503,0.534031886,2.999797497
631,디트로이트|제로 다크 서티|허트 로커|K-19|웨이트 오브 워터|스트레인지 데이즈 |마틴 스콜세지와의 영화 여행|폭풍속으로|죽음의 키스,10074862,캐서린 비글로우,감독,129839,2,64919.5,-0.366284405,-0.000518794,0.533715595,2.999481206
632,맨홀|더 스토리|더줌|화의전이,20153417,신재영,감독,129732,1,129732,-0.366321925,-0.000556314,0.533678075,2.999443686
633,막달라 마리아: 부활의 증인|라이언,20265286,가스 데이비스,감독,129487,2,64743.5,-0.366407835,-0.000642225,0.533592165,2.999357775
